Join_Count,TARGET_FID,JOIN_FID,ID,Latitude,Longitude,Plant,Native_Status,Photo,Observer,Date,Source,County,Location_Description,Location_Quality,Citation,AREA,PERIMETER,NAME,CODE,ACRES,Distanc_Feat1_12_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_29_30_31_32_33_34_35,Reclass_hfp_12_13_14_15_16_17_18_19_20_21_22_23_24,EucDist_road1_12_13_14,native
1,144,26,wb2616-144,37.539842999999998,-119.653598000000002,Verbascum thapsus,0,,Anna Belle Rankin,8/1/2022,National Park Service,Mariposa,3.0 Wawona Region,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,141.4213562,28,0.0000000,0
1,145,26,wb2616-154,37.539915999999998,-119.653711000000001,Verbascum thapsus,0,,Anna Belle Rankin,8/1/2022,National Park Service,Mariposa,3.0 Wawona Region,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,141.4213562,28,0.0000000,0
1,146,26,wb2616-93,37.698072000000003,-119.724001999999999,Centaurea solstitialis,0,,Brandon Blackburn,7/26/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2102.3796387,22,0.0000000,0
1,147,26,wb2616-101,37.722771000000002,-119.713271000000006,Carduus pycnocephalus,0,,Brandon Blackburn,7/26/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1200.0000000,22,100.0000000,0
1,148,26,wb2613-160,37.741754000000000,-119.591925000000003,Polygonum aviculare,0,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,29,0.0000000,0
1,149,26,wb2613-171,37.738365999999999,-119.595810999999998,Polygonum aviculare,0,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,0
1,150,26,wb2613-152,37.740240999999997,-119.592948000000007,Sisymbrium altissimum,0,,Anna Belle Rankin,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,27,0.0000000,0
1,151,26,wb2613-154,37.741103000000003,-119.592146000000000,Polygonum aviculare,0,,Anna Belle Rankin,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,29,0.0000000,0
1,152,26,wb2613-136,37.739660000000001,-119.593642000000003,Chenopodium album,0,,Anna Belle Rankin,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,27,0.0000000,0
1,153,26,wb2613-137,37.739483000000000,-119.593914999999996,Chenopodium album,0,,Anna Belle Rankin,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,0
1,154,26,wb2623-213,37.738374000000000,-119.595789999999994,Rumex acetosella,0,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,0
1,155,26,wb2624-30,37.740440000000000,-119.590906000000004,Verbascum thapsus,0,,Chloe Landes-Michelli,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,27,100.0000000,0
1,156,26,wb2623-177,37.740670000000001,-119.592522000000002,Agrostis stolonifera,0,,Anna Belle Rankin,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,27,0.0000000,0
1,157,26,wb2616-70,37.739522999999998,-119.594213999999994,Cirsium vulgare,0,,Brandon Blackburn,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,0
1,158,26,wb2616-114,37.739597000000003,-119.592189000000005,Cirsium vulgare,0,,Chloe Landes-Michelli,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,27,100.0000000,0
1,159,26,wb2623-174,37.741402999999998,-119.591900999999993,Poa bulbosa,0,,Anna Belle Rankin,7/21/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,29,0.0000000,0
1,160,26,wb2624-44,37.736482000000002,-119.604077000000004,Holcus lanatus,0,,Hector Piceno-Zamora,7/20/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,300.0000000,23,200.0000000,0
1,161,26,wb2616-38,37.739839000000003,-119.601181999999994,Rumex acetosella,0,,Anna Belle Rankin,7/20/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,0
1,162,26,wb2616-39,37.739832999999997,-119.601224999999999,Rubus armeniacus,0,,Anna Belle Rankin,7/20/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,24,0.0000000,0
1,163,26,wb2616-30,37.739832000000000,-119.602041999999997,Cirsium vulgare,0,,Anna Belle Rankin,7/20/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,50,0.0000000,0
1,164,26,wb2616-26,37.740101000000003,-119.601281999999998,Cirsium vulgare,0,,Anna Belle Rankin,7/20/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,50,0.0000000,0
1,165,26,wb2616-49,37.740347000000000,-119.602659000000003,Sisymbrium altissimum,0,,Brandon Blackburn,7/20/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,50,0.0000000,0
1,166,26,wb2613-66,37.736995999999998,-119.602993999999995,Chenopodium album,0,,Ian Cockrill,7/20/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,200.0000000,23,223.6067963,0
1,167,26,wb2615-222,37.747104000000000,-119.581003999999993,Holcus lanatus,0,,Chloe Landes-Michelli,7/19/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,43,0.0000000,0
1,168,26,wb2616-19,37.740591999999999,-119.599965999999995,Rubus armeniacus,0,,Anna Belle Rankin,7/19/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,24,100.0000000,0
1,169,26,wb2623-107,37.740053000000003,-119.599924999999999,Rumex crispus,0,,Anna Belle Rankin,7/19/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,24,100.0000000,0
1,170,26,wb2612-82,37.743375999999998,-119.578111000000007,Rubus armeniacus,0,,Guy Hernandez,7/18/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,39,100.0000000,0
1,171,26,wb2613-93,37.724144000000003,-119.645443999999998,Rumex acetosella,0,,Brandon Blackburn,7/18/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,23,0.0000000,0
1,172,26,wb2623-104,37.724162999999997,-119.645690999999999,Dysphania botrys,0,,Brandon Blackburn,7/18/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,23,0.0000000,0
1,173,27,wb2630-48,37.733694000000000,-119.504176999999999,Cirsium vulgare,0,,Billy Mayse,7/3/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",1224280237.882999897003174,322382.813000000023749,Wilderness,1,302526.239999999990687,141.4213562,6,4332.4360352,0
1,174,26,wb2611-256,37.702846000000001,-119.748261999999997,Hypericum perforatum,0,,Andrea Cherney,6/30/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1702.9385986,22,0.0000000,0
1,175,26,wb2612-33,37.698430000000002,-119.748690999999994,Taraxacum officinale,0,,Anna Belle Rankin,6/28/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2163.3308105,23,100.0000000,0
1,176,26,wb2612-35,37.702818000000001,-119.747450999999998,Hypericum perforatum,0,,Anna Belle Rankin,6/28/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1640.1219482,22,0.0000000,0
0,177,-1,wb2613-32,37.673834999999997,-119.807569999999998,Rubus armeniacus,0,,Brandon Blackburn,6/27/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,316.2277527,62,0.0000000,0
0,178,-1,wb2613-33,37.673720000000003,-119.807638999999995,Verbena litoralis,0,,Brandon Blackburn,6/27/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,316.2277527,62,0.0000000,0
1,179,26,wb2612-170,37.698977999999997,-119.750435999999993,Centaurea stoebe,0,,Anna Belle Rankin,6/27/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2140.0935059,23,0.0000000,0
1,180,26,wb2612-114,37.699755000000003,-119.751351999999997,Lathyrus latifolius,0,,Anna Belle Rankin,6/27/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2126.0290527,23,0.0000000,0
1,181,26,wb2631-18,37.727857999999998,-119.769300999999999,Elymus caput-medusae,0,,Guy Hernandez,6/27/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,3312.0991211,12,943.3981323,0
1,182,28,wb2612-108,37.835535000000000,-119.850756000000004,Cirsium vulgare,0,,Brandon Blackburn,6/24/2022,National Park Service,Tuolumne,4.0 Northern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",1685948.466000000014901,8216.808999999999287,Non Wilderness,3,416.610000000000014,2529.8220215,22,223.6067963,0
1,183,28,wb2611-216,37.838878000000001,-119.851714000000001,Elymus caput-medusae,0,,Chloe Landes-Michelli,6/22/2022,National Park Service,Tuolumne,4.0 Northern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",1685948.466000000014901,8216.808999999999287,Non Wilderness,3,416.610000000000014,2886.1738281,22,0.0000000,0
1,184,26,wb2612-103,37.715184999999998,-119.661035999999996,Dysphania botrys,0,,Brandon Blackburn,6/22/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,23,0.0000000,0
1,185,26,wb2612-11,37.715752999999999,-119.660376999999997,Verbascum thapsus,0,,Brandon Blackburn,6/22/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,23,0.0000000,0
1,186,26,wb2612-125,37.703944000000000,-119.736546000000004,Cirsium vulgare,0,,Anna Belle Rankin,6/22/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1204.1594238,22,100.0000000,0
0,187,-1,wb2611-28,37.673141000000001,-119.800611000000004,Centaurea solstitialis,0,,Brandon Blackburn,6/16/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,500.0000000,30,100.0000000,0
0,188,-1,wb2611-201,37.673074999999997,-119.792659999999998,Centaurea solstitialis,0,,Chloe Landes-Michelli,6/15/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,1118.0339355,26,0.0000000,0
1,189,26,wb2630-211,37.704281999999999,-119.734380000000002,Elymus caput-medusae,0,,Guy Hernandez,6/15/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1100.0000000,22,0.0000000,0
1,190,26,wb2630-184,37.699550000000002,-119.756158999999997,Leucanthemum vulgare,0,,Guy Hernandez,6/15/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,2408.3188477,23,0.0000000,0
0,191,-1,wb2612-0,37.673077999999997,-119.808491000000004,Centaurea solstitialis,0,,Chloe Landes-Michelli,6/14/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,447.2135925,62,100.0000000,0
1,192,26,wb2610-112,37.676712999999999,-119.739789000000002,Carduus pycnocephalus,0,,Andrea Cherney,6/14/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,4229.6572266,22,0.0000000,0
1,193,26,wb2610-251,37.675977000000003,-119.743744000000007,Carduus pycnocephalus,0,,Brandon Blackburn,6/14/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,4373.7856445,22,0.0000000,0
1,194,26,wb2611-211,37.745958999999999,-119.579999000000001,Bromus tectorum,0,,Guy Hernandez,6/10/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,43,100.0000000,0
1,195,26,wb2610-129,37.743715999999999,-119.574451999999994,Hypericum perforatum,0,,Anna Belle Rankin,6/7/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,45,100.0000000,0
0,196,-1,wb2610-220,37.671156000000003,-119.816288000000000,Centaurea solstitialis,0,,Chloe Landes-Michelli,6/7/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,989.9495239,31,100.0000000,0
0,197,-1,wb2610-206,37.670436000000002,-119.812267000000006,Centaurea solstitialis,0,,Megan Barker,6/7/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,894.4271851,34,0.0000000,0
0,198,-1,wb2610-236,37.670668999999997,-119.812112999999997,Centaurea solstitialis,0,,Chloe Landes-Michelli,6/7/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,894.4271851,34,0.0000000,0
0,199,-1,wb2610-218,37.670023000000000,-119.817374999999998,Centaurea solstitialis,0,,Chloe Landes-Michelli,6/6/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,1131.3708496,29,100.0000000,0
0,200,-1,wb2610-142,37.671805999999997,-119.814447000000001,Centaurea solstitialis,0,,Megan Barker,6/6/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,848.5281372,33,100.0000000,0
0,201,-1,wb2611-8,37.671447000000001,-119.814903000000001,Centaurea solstitialis,0,,Hector Piceno-Zamora,6/6/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,921.9544678,31,100.0000000,0
1,202,26,wb2611-176,37.742848000000002,-119.574738999999994,Verbascum thapsus,0,,Anna Belle Rankin,6/1/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,49,0.0000000,0
1,203,26,wb2611-89,37.742992999999998,-119.574742000000001,Holcus lanatus,0,,Anna Belle Rankin,6/1/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,49,0.0000000,0
1,204,26,wb2611-91,37.743194000000003,-119.574719999999999,Holcus lanatus,0,,Anna Belle Rankin,6/1/2022,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,45,100.0000000,0
0,205,-1,wb2610-25,37.676879999999997,-119.788403000000002,Centaurea solstitialis,0,,Hector Piceno-Zamora,6/1/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,1400.0000000,27,223.6067963,0
0,206,-1,wb2609-132,37.674253999999998,-119.809504000000004,Centaurea solstitialis,0,,Andrea Cherney,5/31/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,412.3105774,35,100.0000000,0
0,207,-1,wb2609-116,37.672153999999999,-119.804382000000004,Centaurea solstitialis,0,,Andrea Cherney,5/31/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,500.0000000,36,0.0000000,0
0,208,-1,wb2609-123,37.671942000000001,-119.806163999999995,Centaurea solstitialis,0,,Andrea Cherney,5/31/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,500.0000000,62,0.0000000,0
0,209,-1,wb2609-124,37.671830999999997,-119.806689000000006,Centaurea solstitialis,0,,Andrea Cherney,5/31/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,608.2762451,62,0.0000000,0
1,210,26,wb2609-192,37.797358000000003,-119.861027000000007,Bromus hordeaceus,0,,Brandon Blackburn,5/26/2022,National Park Service,Tuolumne,4.0 Northern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1131.3708496,23,0.0000000,0
1,211,26,wb2609-88,37.797797000000003,-119.862311000000005,Melilotus albus,0,,Brandon Blackburn,5/25/2022,National Park Service,Tuolumne,4.0 Northern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1220.6555176,23,0.0000000,0
1,212,26,wb2609-83,37.797215000000001,-119.861673999999994,Rumex conglomeratus,0,,Andrea Cherney,5/25/2022,National Park Service,Tuolumne,4.0 Northern Yosemite,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,1204.1594238,23,0.0000000,0
1,213,26,wb2609-268,37.714232000000003,-119.736559000000000,Elymus caput-medusae,0,,Brandon Blackburn,5/17/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,0.0000000,22,100.0000000,0
1,214,26,wb2609-228,37.678905000000000,-119.758647999999994,Carduus pycnocephalus,0,,Brandon Blackburn,5/10/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,3931.9206543,27,0.0000000,0
1,215,26,wb2608-181,37.679155000000002,-119.755307999999999,Carduus pycnocephalus,0,,Jessica Sunderland,5/10/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,4229.6572266,26,0.0000000,0
0,216,-1,wb2608-7,37.676203999999998,-119.780124000000001,Sorghum halepense,0,,Brandon Blackburn,3/23/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,2102.3796387,35,0.0000000,0
0,217,-1,wb2608-5,37.675792000000001,-119.779083000000000,Sorghum halepense,0,,Brandon Blackburn,3/23/2022,National Park Service,Mariposa,1.0 El Portal & Foresta,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",,,,,,2209.0722656,35,0.0000000,0
1,218,26,wb2605-47,37.743540000000003,-119.571821999999997,Cirsium vulgare,0,,Ian Cockrill,11/23/2021,National Park Service,Mariposa,2.0 Yosemite Valley,high,"Calflora [web application]. 2026. The Calflora Database. Retrieved from https://www.calflora.org/ May 20, 2026.",157291277.120999991893768,442698.068000000028405,Non Wilderness,3,38867.519999999996799,100.0000000,45,141.4213562,0
